region,#,Building Name,City,Height (m),Height (ft),Floors,Completion,Material,Use,timestamp
Asia,2685,Hung Yat House,Hong Kong (CN),118.3,388,39,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2686,Ecotower,Taguig City (PH),118.3,388,31,2013,concrete,office,2019-01-18T02:39:17Z
Asia,2687,Wangjing SOHO T1,Beijing (CN),118,387,25,2014,composite,office,2019-01-18T02:39:17Z
Asia,2688,Yiu Fook House,Hong Kong (CN),118,387,40,1994,concrete,residential,2019-01-18T02:39:17Z
Asia,2688,Yiu Fu House,Hong Kong (CN),118,387,40,1994,concrete,residential,2019-01-18T02:39:17Z
Asia,2688,Yiu Lok House,Hong Kong (CN),118,387,40,1994,concrete,residential,2019-01-18T02:39:17Z
Asia,2688,Yiu Wah House,Hong Kong (CN),118,387,40,1994,concrete,residential,2019-01-18T02:39:17Z
Asia,2692,Fuk Lok House,Hong Kong (CN),118,387,39,1995,concrete,residential,2019-01-18T02:39:17Z
Asia,2692,Fuk On House,Hong Kong (CN),118,387,39,1995,concrete,residential,2019-01-18T02:39:17Z
Asia,2694,MRCCC Siloam Semanggi,Jakarta (ID),117.9,387,29,2011,concrete,hospital,2019-01-18T02:39:17Z
Asia,2695,Hing Cho House,Hong Kong (CN),117.7,386,39,1996,concrete,residential,2019-01-18T02:39:17Z
Asia,2695,Hing Fung House,Hong Kong (CN),117.7,386,39,1996,concrete,residential,2019-01-18T02:39:17Z
Asia,2695,Hing Hong House,Hong Kong (CN),117.7,386,39,1996,concrete,residential,2019-01-18T02:39:17Z
Asia,2695,Tung Lam Court,Hong Kong (CN),117.7,386,39,1996,concrete,residential,2019-01-18T02:39:17Z
Asia,2699,Yuet Ching House,Hong Kong (CN),117.4,385,36,2013,concrete,residential,2019-01-18T02:39:17Z
Asia,2700,Menara Global,Jakarta (ID),117.2,385,24,1995,composite,office,2019-01-18T02:39:17Z
Asia,2701,Sumitomo Mitsui Banking Corporation Head Office,Tokyo (JP),117.1,384,25,2010,steel,office,2019-01-18T02:39:17Z
Asia,2702,Boutique Monaco,Seoul (KR),117,384,27,2008,concrete,office,2019-01-18T02:39:17Z
Asia,2703,Changsha Xinhe Delta Hotel,Changsha (CN),116.8,383,24,2014,composite,hotel,2019-01-18T02:39:17Z
Asia,2704,Reflections at Keppel Bay Tower 1B,Singapore (SG),116.5,382,24,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2704,Reflections at Keppel Bay Tower 2A,Singapore (SG),116.5,382,24,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2704,Reflections at Keppel Bay Tower 3A,Singapore (SG),116.5,382,24,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2707,Hong Plaza Tower 4,Jinan (CN),116.5,382,21,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2708,Izumi Garden Residence,Tokyo (JP),116.1,381,32,2002,composite,residential,2019-01-18T02:39:17Z
Asia,2709,Ryusong Residential 1,Pyongyang (KP),116,381,34,2017,concrete,residential,2019-01-18T02:39:17Z
Asia,2710,Sathorn City Tower,Bangkok (TH),116,381,32,1994,concrete,office,2019-01-18T02:39:17Z
Asia,2711,MCB Bank Limited,Karachi (PK),116,381,29,2005,concrete,office,2019-01-18T02:39:17Z
Asia,2712,China Mayors Plaza,Guangzhou (CN),116,381,28,1996,concrete,hotel / office,2019-01-18T02:39:17Z
Asia,2713,33-49 Des Voeux Road West,Hong Kong (CN),116,381,27,2018,concrete,office / retail,2019-01-18T02:39:17Z
Asia,2714,Oakwood Premier Ayala Center Tower 1,Makati (PH),116,381,26,2000,concrete,hotel,2019-01-18T02:39:17Z
Asia,2714,Oakwood Premier Ayala Center Tower 2,Makati (PH),116,381,26,2000,concrete,hotel,2019-01-18T02:39:17Z
Asia,2716,Shenyang New World Center Tower G,Shenyang (CN),116,381,24,2017,concrete,hotel,2019-01-18T02:39:17Z
Asia,2717,Poly Business Center Hotel Tower,Foshan (CN),116,381,22,2016,composite,hotel,2019-01-18T02:39:17Z
Asia,2718,Nishi-Shinbashi Square,Tokyo (JP),115.9,380,24,2014,steel,office,2019-01-18T02:39:17Z
Asia,2719,Ariake Frontier Building,Tokyo (JP),115.9,380,21,1996,composite,office,2019-01-18T02:39:17Z
Asia,2720,99 Bonham,Hong Kong (CN),115.5,379,32,2012,concrete,hotel,2019-01-18T02:39:17Z
Asia,2721,Toranomon Kotohira Tower,Tokyo (JP),115.2,378,26,2004,steel,office,2019-01-18T02:39:17Z
Asia,2722,Sheraton Nha Trang,Nha Trang (VN),115.1,378,33,2009,concrete,hotel,2019-01-18T02:39:17Z
Asia,2723,Lodha Bellezza 1,Hyderabad (IN),115,377,32,2014,concrete,residential,2019-01-18T02:39:17Z
Asia,2723,Lodha Bellezza 2,Hyderabad (IN),115,377,32,2014,concrete,residential,2019-01-18T02:39:17Z
Asia,2725,World Plaza,Taguig City (PH),115,377,27,-,concrete,office,2019-01-18T02:39:17Z
Asia,2726,Qingdao Linghai Spa Hotel,Qingdao (CN),115,377,26,2015,composite,hotel,2019-01-18T02:39:17Z
Asia,2727,Nippon Life Marunouchi Garden Tower,Tokyo (JP),115,377,23,2014,composite,office,2019-01-18T02:39:17Z
Asia,2728,Osaka Ministry of Justice Building,Osaka (JP),114.9,377,25,2002,composite,office,2019-01-18T02:39:17Z
Asia,2729,Mitsubishi Corporation Building,Tokyo (JP),114.9,377,23,2006,composite,office,2019-01-18T02:39:17Z
Asia,2730,Risona Maruha Building Redevelopment,Tokyo (JP),114.9,377,24,2016,composite,office / retail,2019-01-18T02:39:17Z
Asia,2731,Changsha Yulin International Building A,Changsha (CN),114.6,376,24,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2732,Hoi Ning House-Hoi Nam House,Hong Kong (CN),114,374,36,1999,concrete,residential,2019-01-18T02:39:17Z
Asia,2732,Hoi Wen House,Hong Kong (CN),114,374,36,1999,concrete,residential,2019-01-18T02:39:17Z
Asia,2734,Hotel ICON,Hong Kong (CN),114,374,28,2011,concrete,hotel / education,2019-01-18T02:39:17Z
Asia,2735,Palace Building,Tokyo (JP),114,374,25,2012,composite,office,2019-01-18T02:39:17Z
Asia,2736,Tradepia Odaiba,Tokyo (JP),114,374,24,2001,composite,office,2019-01-18T02:39:17Z
Asia,2737,DN Tower 21,Tokyo (JP),114,374,21,1995,composite,office,2019-01-18T02:39:17Z
Asia,2738,Wanhui Centre T1,Chongqing (CN),113.7,373,-,2017,concrete,office / retail,2019-01-18T02:39:17Z
Asia,2739,Shenzhen Energy Headquarters South Tower,Shenzhen (CN),113.5,372,20,2017,composite,office,2019-01-18T02:39:17Z
Asia,2740,Pearl Bank Apartments,Singapore (SG),113.4,372,38,1976,concrete,residential,2019-01-18T02:39:17Z
Asia,2741,Midtown East,Tokyo (JP),113.4,372,25,2007,steel,office / residential,2019-01-18T02:39:17Z
Asia,2742,Cubus Building,Hong Kong (CN),113.4,372,25,2010,concrete,retail,2019-01-18T02:39:17Z
Asia,2743,Bhumisirimangkhlanusorn Building,Bangkok (TH),113.3,372,29,2015,concrete,hospital,2019-01-18T02:39:17Z
Asia,2744,Shenyang New World Center Tower F,Shenyang (CN),113,371,26,2017,concrete,hotel,2019-01-18T02:39:17Z
Asia,2745,Kompas Multimedia Tower,Jakarta (ID),113,371,25,2018,concrete,office,2019-01-18T02:39:17Z
Asia,2746,Daiba Frontier Building,Tokyo (JP),113,371,23,1995,composite,office,2019-01-18T02:39:17Z
Asia,2747,Xiamen World Overseas Chinese International Conference Center,Xiamen (CN),112.8,370,23,2014,steel,office,2019-01-18T02:39:17Z
Asia,2748,Hotel Indigo Hong Kong Island,Hong Kong (CN),112.8,370,29,2013,concrete,hotel,2019-01-18T02:39:17Z
Asia,2749,Shin-Gofukubashi Building,Tokyo (JP),112.5,369,21,1977,composite,office,2019-01-18T02:39:17Z
Asia,2749,Shiodome Shiba-rikyu Building,Tokyo (JP),112.5,369,21,2006,steel,office,2019-01-18T02:39:17Z
Asia,2751,Raffles City Chengdu Office Block 3,Chengdu (CN),112.4,369,33,2012,concrete,serviced apartments / retail,2019-01-18T02:39:17Z
Asia,2751,Raffles City Chengdu Serviced Apartment Block,Chengdu (CN),112.4,369,33,2012,concrete,serviced apartments / retail,2019-01-18T02:39:17Z
Asia,2753,Toranomon Towers Office,Tokyo (JP),112.4,369,23,2006,composite,office,2019-01-18T02:39:17Z
Asia,2754,DSK Durgamata Towers,Mumbai (IN),112,367,31,2004,concrete,residential,2019-01-18T02:39:17Z
Asia,2755,Civic Center,New Delhi (IN),112,367,28,2010,concrete,government,2019-01-18T02:39:17Z
Asia,2756,The Everrich I 1,Ho Chi Minh City (VN),112,367,25,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2756,The Everrich I 2,Ho Chi Minh City (VN),112,367,25,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2758,JW Marriott Shenzhen Bao'an,Shenzhen (CN),112,367,23,2015,concrete,hotel,2019-01-18T02:39:17Z
Asia,2758,Taipei Veterans General Hospital Chung-Cheng Building,Taipei (TW),112,367,23,1989,concrete,hospital,2019-01-18T02:39:17Z
Asia,2760,Keppel Beijing Aether Square Tower A,Beijing (CN),112,367,21,2016,steel/concrete,office / retail,2019-01-18T02:39:17Z
Asia,2761,Park Tower Shinagawa Bayward,Tokyo (JP),111.9,367,32,2006,concrete,residential,2019-01-18T02:39:17Z
Asia,2761,Universal Mansion,Shanghai (CN),111.9,367,32,1995,concrete,office,2019-01-18T02:39:17Z
Asia,2763,Celia Odaiba Area 1 Building 1,Tokyo (JP),111.6,366,32,2001,concrete,residential,2019-01-18T02:39:17Z
Asia,2764,Tomin Tower Daiba Area 1 Building 2,Tokyo (JP),111.3,365,32,2000,concrete,residential,2019-01-18T02:39:17Z
Asia,2765,MBf Tower,Penang (MY),111.1,365,21,1993,concrete,residential,2019-01-18T02:39:17Z
Asia,2766,Dalian Global Finance Center Tower A,Dalian (CN),111,364,33,2012,concrete,office,2019-01-18T02:39:17Z
Asia,2767,Pan Pacific Hotel,Singapore (SG),111,364,32,1986,concrete,hotel,2019-01-18T02:39:17Z
Asia,2768,Ibis Hotel Bandung,Bandung (ID),111,364,24,2011,concrete,hotel,2019-01-18T02:39:17Z
Asia,2769,I-Mark Tower,Tokyo (JP),110.9,364,32,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2770,Gudang Garam Tower,Jakarta (ID),110.4,362,25,-,composite,office,2019-01-18T02:39:17Z
Asia,2771,Dayong Commercial Center 4,Shenzhen (CN),110.4,362,24,2015,steel/concrete,office,2019-01-18T02:39:17Z
Asia,2772,Guangzhou Poly National Tax Bureau Building,Guangzhou (CN),110.4,362,27,2006,steel,office,2019-01-18T02:39:17Z
Asia,2773,Tak Pui House,Hong Kong (CN),110.3,362,36,2013,concrete,residential,2019-01-18T02:39:17Z
Asia,2774,Dhawalgiri,Mumbai (IN),110,361,33,-,concrete,residential,2019-01-18T02:39:17Z
Asia,2774,Thuan Kieu Plaza I,Ho Chi Minh City (VN),110,361,33,1999,concrete,residential,2019-01-18T02:39:17Z
Asia,2774,Thuan Kieu Plaza II,Ho Chi Minh City (VN),110,361,33,1999,concrete,residential,2019-01-18T02:39:17Z
Asia,2774,Thuan Kieu Plaza III,Ho Chi Minh City (VN),110,361,33,1999,concrete,residential,2019-01-18T02:39:17Z
Asia,2778,Zahra,Mumbai (IN),110,361,32,2006,concrete,residential,2019-01-18T02:39:17Z
Asia,2779,BAYZ Tower & Garden,Tokyo (JP),110,361,31,2016,concrete,residential,2019-01-18T02:39:17Z
Asia,2779,Park Tower Dainohara,"Sendai, Miyagi (JP)",110,361,31,1965,concrete,residential,2019-01-18T02:39:17Z
Asia,2781,Boulevard,Ho Chi Minh City (VN),110,361,30,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2781,Samudra Mahal,Mumbai (IN),110,361,30,1970,concrete,residential,2019-01-18T02:39:17Z
Asia,2783,Centre Point Tower,Karachi (PK),110,361,28,2013,concrete,office,2019-01-18T02:39:17Z
Asia,2784,NTT Data Dojima Building,Osaka (JP),110,361,25,1974,steel,office,2019-01-18T02:39:17Z
Asia,2785,Greenland Center Tower 2,Nanning (CN),110,361,24,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2785,Greenland Center Tower 7,Nanning (CN),110,361,24,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2787,UBL Tower,Karachi (PK),110,361,23,2016,concrete,office,2019-01-18T02:39:17Z
Asia,2788,Amorepacific Headquarters,Seoul (KR),110,361,22,2017,composite,office,2019-01-18T02:39:17Z
Asia,2789,"The Avenue Phase 1, T5",Hong Kong (CN),109.8,360,30,2014,concrete,residential,2019-01-18T02:39:17Z
Asia,2790,Tregunter Tower 1,Hong Kong (CN),109.8,360,34,1981,concrete,residential,2019-01-18T02:39:17Z
Asia,2790,Tregunter Tower 2,Hong Kong (CN),109.8,360,34,1981,concrete,residential,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 1,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 2,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 3,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 4,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 5,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2792,Hangzhou Civic Center 6,Hangzhou (CN),109.6,360,26,2012,steel/concrete,office / government,2019-01-18T02:39:17Z
Asia,2798,Century Plaza Tower 2,Liuzhou (CN),109.5,359,30,2012,concrete,office,2019-01-18T02:39:17Z
Asia,2799,The Crest Tower,Tokyo (JP),109.1,358,32,2004,concrete,residential,2019-01-18T02:39:17Z
Asia,2800,M.M. Towers the East,Yokohama (JP),109,358,30,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2800,M.M. Towers the South,Yokohama (JP),109,358,30,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2800,M.M. Towers the West,Yokohama (JP),109,358,30,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2803,Glen Classic,Mumbai (IN),109,358,28,2004,concrete,residential,2019-01-18T02:39:17Z
Asia,2803,Glen Croft,Mumbai (IN),109,358,28,2006,concrete,residential,2019-01-18T02:39:17Z
Asia,2805,The Paragon Square Apartment,Tangerang (ID),109,358,26,2016,concrete,residential / retail,2019-01-18T02:39:17Z
Asia,2806,Kyobashi Trust Tower,Tokyo (JP),109,358,23,2014,composite,office / hotel / retail,2019-01-18T02:39:17Z
Asia,2806,Menara Bosowa,Makassar (ID),109,358,23,2009,concrete,office,2019-01-18T02:39:17Z
Asia,2808,Park 24 Tower D,Bangkok (TH),108.9,357,30,2018,concrete,residential,2019-01-18T02:39:17Z
Asia,2809,Novotel Bangkok Fenix Ploenchit,Bangkok (TH),108.9,357,30,2011,concrete,hotel,2019-01-18T02:39:17Z
Asia,2810,Atlas Tower 33,"Sendai, Miyagi (JP)",108.7,357,33,1993,concrete,residential,2019-01-18T02:39:17Z
Asia,2811,Nihonbashi Muromachi Nomura Building,Tokyo (JP),108.5,356,21,2010,composite,office / retail,2019-01-18T02:39:17Z
Asia,2812,Crystal Laputa Tower 1,Chengdu (CN),108.4,356,29,2017,concrete,residential,2019-01-18T02:39:17Z
Asia,2813,Khurd Tower,Ulaanbaatar (MN),108,354,24,2015,steel,office,2019-01-18T02:39:17Z
Asia,2814,Ark Hills South Tower,Tokyo (JP),108,354,20,2013,concrete,office,2019-01-18T02:39:17Z
Asia,2815,Cheung Chi House,Hong Kong (CN),107.9,354,36,1984,concrete,residential,2019-01-18T02:39:17Z
Asia,2815,Cheung Tak House,Hong Kong (CN),107.9,354,36,1984,concrete,residential,2019-01-18T02:39:17Z
Asia,2817,Muromachi Higashi Mitsui Building,Tokyo (JP),107.9,354,22,2010,composite,office / retail,2019-01-18T02:39:17Z
Asia,2818,Suzhou Center Plaza 6,Suzhou (CN),107.8,354,21,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2818,Suzhou Center Plaza 7,Suzhou (CN),107.8,354,21,2017,concrete,office,2019-01-18T02:39:17Z
Asia,2820,Park 24 Tower E,Bangkok (TH),107.6,353,29,2018,concrete,residential,2019-01-18T02:39:17Z
Asia,2821,Central Tower,Ulaanbaatar (MN),107.5,353,17,1999,concrete,office / retail,2019-01-18T02:39:17Z
Asia,2822,M.M. Towers Foresis-L,Yokohama (JP),107.3,352,30,2007,concrete,residential,2019-01-18T02:39:17Z
Asia,2822,M.M. Towers Foresis-R,Yokohama (JP),107.3,352,30,2007,concrete,residential,2019-01-18T02:39:17Z
Asia,2824,Amorsolo West,Makati (PH),107,351,30,1999,concrete/steel,residential,2019-01-18T02:39:17Z
Asia,2824,HUD3 Tower,Hanoi (VN),107,351,30,2013,concrete,residential / office,2019-01-18T02:39:17Z
Asia,2826,Puri Matahari Tower,Jakarta (ID),107,351,27,2016,composite,residential / office,2019-01-18T02:39:17Z
Asia,2827,Demirci Plaza,Baku (AZ),107,351,25,2013,concrete,office,2019-01-18T02:39:17Z
Asia,2828,Dubai Tower,Jakarta (ID),107,351,24,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2828,Miami Tower,Jakarta (ID),107,351,24,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2828,Monte Carlo Tower,Jakarta (ID),107,351,24,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2828,Rio de Janeiro Tower,Jakarta (ID),107,351,24,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2832,Mansudae Apartment 8#A,Pyongyang (KP),106.8,350,35,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2832,Mansudae Apartment 8#B,Pyongyang (KP),106.8,350,35,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2834,Holland Hills Mori Tower,Tokyo (JP),106.7,350,24,2004,composite,residential / office,2019-01-18T02:39:17Z
Asia,2835,Brilla Grande Minato Mirai East Tower,Yokohama (JP),106.7,350,30,2007,concrete,residential,2019-01-18T02:39:17Z
Asia,2835,Brilla Grande Minato Mirai West Tower,Yokohama (JP),106.7,350,30,2007,concrete,residential,2019-01-18T02:39:17Z
Asia,2837,Kakyoin Square,"Sendai, Miyagi (JP)",106.3,349,23,1999,composite,office,2019-01-18T02:39:17Z
Asia,2838,Software Technology Park,Lahore (PK),106.1,348,17,2010,concrete,office,2019-01-18T02:39:17Z
Asia,2839,M.M. Mid Square The Tower Residence,Yokohama (JP),106,348,31,2007,concrete,residential,2019-01-18T02:39:17Z
Asia,2840,Saigon Centre,Ho Chi Minh City (VN),106,348,25,1997,concrete,hotel / office,2019-01-18T02:39:17Z
Asia,2841,Poly Corporation Headquarters,Beijing (CN),106,348,23,2006,composite,office,2019-01-18T02:39:17Z
Asia,2842,DiverCity Tokyo Office Tower,Tokyo (JP),106,348,22,2012,steel,office / retail,2019-01-18T02:39:17Z
Asia,2842,Shimizu Corporation Tokyo Headquarters,Tokyo (JP),106,348,22,2012,composite,office,2019-01-18T02:39:17Z
Asia,2844,Jinsui Mansion,Shantou (CN),106,348,-,-,concrete,office,2019-01-18T02:39:17Z
Asia,2845,Sheng Tian Dong Jun Tower 24,Nanning (CN),105.8,347,34,2015,concrete,residential,2019-01-18T02:39:17Z
Asia,2845,Sheng Tian Dong Jun Tower 25,Nanning (CN),105.8,347,34,2015,concrete,residential,2019-01-18T02:39:17Z
Asia,2845,Sheng Tian Dong Jun Tower 26,Nanning (CN),105.8,347,34,2015,concrete,residential,2019-01-18T02:39:17Z
Asia,2848,Otemachi First Square - East,Tokyo (JP),105.8,347,23,1997,steel,office,2019-01-18T02:39:17Z
Asia,2848,Otemachi First Square - West,Tokyo (JP),105.8,347,23,1992,steel,office,2019-01-18T02:39:17Z
Asia,2850,Menara Bank Mega,Jakarta (ID),105.7,347,26,2005,concrete,office,2019-01-18T02:39:17Z
Asia,2851,1700 Huangxing Road,Shanghai (CN),105.6,346,22,2014,concrete,office,2019-01-18T02:39:17Z
Asia,2852,Kwun Tong 223,Hong Kong (CN),105.4,346,22,2009,concrete,office,2019-01-18T02:39:17Z
Asia,2853,Telkom Landmark Tower 1,Jakarta (ID),105.2,345,21,2015,concrete,office,2019-01-18T02:39:17Z
Asia,2854,Dragon Pride,Hong Kong (CN),105.2,345,32,-,concrete,residential,2019-01-18T02:39:17Z
Asia,2855,Sheng Tian Dong Jun Tower 22,Nanning (CN),105.1,345,34,2016,concrete,residential,2019-01-18T02:39:17Z
Asia,2855,Sheng Tian Dong Jun Tower 23,Nanning (CN),105.1,345,34,2016,concrete,residential,2019-01-18T02:39:17Z
Asia,2857,Queenstown Peak,Singapore (SG),105,344,40,2005,concrete,residential,2019-01-18T02:39:17Z
Asia,2858,Makati Prime Tower Suites,Makati (PH),105,344,35,1997,concrete,residential / hotel,2019-01-18T02:39:17Z
Asia,2859,Aquila Heights Tower A,Bangalore (IN),105,344,32,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2859,Aquila Heights Tower B,Bangalore (IN),105,344,32,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2859,Aquila Heights Tower C,Bangalore (IN),105,344,32,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2859,Citadel Inn Makati,Makati (PH),105,344,32,1998,concrete,hotel,2019-01-18T02:39:17Z
Asia,2863,Blue Sky Tower,Ulaanbaatar (MN),105,344,25,2010,concrete,residential / hotel / office / retail,2019-01-18T02:39:17Z
Asia,2864,Ootemachi Financial Center Building,Tokyo (JP),105,344,24,2011,steel,office,2019-01-18T02:39:17Z
Asia,2865,Sailing Tower,Ho Chi Minh City (VN),105,344,23,2008,concrete,residential / office,2019-01-18T02:39:17Z
Asia,2866,Chongqing IFS T3,Chongqing (CN),104.9,344,19,2015,concrete,office / retail,2019-01-18T02:39:17Z
Asia,2866,Chongqing IFS T5,Chongqing (CN),104.9,344,19,2015,concrete,office / retail,2019-01-18T02:39:17Z
Asia,2868,Daido Seimei Kasumigaseki Building,Tokyo (JP),104.9,344,22,2003,composite,office,2019-01-18T02:39:17Z
Asia,2869,Yokohama Media Tower,Yokohama (JP),104.6,343,22,1999,steel,office,2019-01-18T02:39:17Z
Asia,2870,Ivy Thonglor,Bangkok (TH),104.5,343,26,2011,concrete,residential,2019-01-18T02:39:17Z
Asia,2871,The Riverside 7,Guangzhou (CN),104.4,343,27,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2871,The Riverside 8,Guangzhou (CN),104.4,343,27,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2873,City Square Residences Block 4,Singapore (SG),104.1,342,30,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2873,City Square Residences Block 5,Singapore (SG),104.1,342,30,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2873,City Square Residences Block 6,Singapore (SG),104.1,342,30,2009,concrete,residential,2019-01-18T02:39:17Z
Asia,2876,Generali Tower at Gran Rubina Office Park,Jakarta (ID),104.1,342,22,2015,concrete,office,2019-01-18T02:39:17Z
Asia,2877,SKYPARK,Hong Kong (CN),104.1,341,25,2016,concrete,residential / retail,2019-01-18T02:39:17Z
Asia,2878,Mansudae Apartment 4#,Pyongyang (KP),104,341,32,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2878,Mansudae Apartment 5#,Pyongyang (KP),104,341,32,2012,concrete,residential,2019-01-18T02:39:17Z
Asia,2880,Odyssey II,Mumbai (IN),104,341,28,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2881,One Horizon Center,Gurgaon (IN),104,341,25,2014,concrete/steel,office,2019-01-18T02:39:17Z
Asia,2882,Storia Shinagawa,Tokyo (JP),103.6,340,31,2003,concrete,residential,2019-01-18T02:39:17Z
Asia,2883,Yaesu First Financial Building,Tokyo (JP),103.4,339,20,2007,steel,office,2019-01-18T02:39:17Z
Asia,2884,People's Park Complex,Singapore (SG),103,338,31,1973,concrete,residential,2019-01-18T02:39:17Z
